weighted score,Normalised retweets,Norm likes,,weighted score,Normalised retweets,Norm likes,,SQUARED ERROR,,,,SUM,,,,MSE,,
6.48E-02,4.75E-02,6.19E-02,,0.097181461,0.048854917,0.102094864,,0.001046489,1.86648E-06,0.001614018,,,,,,,,
3.76E-02,2.20E-02,3.60E-02,,0.110298601,0.087417415,0.101956556,,0.005280265,0.004279349,0.004355743,,,,,,,,
1.65E-01,9.63E-02,1.66E-01,,0.107471526,0.079892158,0.101646642,,0.003298936,0.000269779,0.004204546,,,,,,,,
6.32E-02,3.78E-02,6.34E-02,,0.097372507,0.05053773,0.101608223,,0.001167123,0.000162779,0.001457553,,,,,,,,
1.26E-02,1.23E-02,1.24E-02,,0.096720105,0.05031849,0.100880821,,0.007080436,0.001448679,0.007825389,,,,,,,,
7.13E-02,4.71E-02,7.14E-02,,0.104717618,0.074108968,0.10067592,,0.001117459,0.000727874,0.000854663,,,,,,,,
2.57E-01,1.49E-01,2.60E-01,,0.104573317,0.074215625,0.100447966,,0.023279361,0.005519233,0.025516064,,,,,,,,
1.69E-01,9.29E-02,1.70E-01,,0.106922777,0.081154268,0.100409547,,0.003794815,0.000137962,0.004853526,,,,,,,,
2.91E-02,3.12E-02,2.88E-02,,0.120080565,0.119580482,0.100381373,,0.008270166,0.007809833,0.005122435,,,,,,,,
1.81E-01,9.46E-02,1.84E-01,,0.113292333,0.101004355,0.099856313,,0.004601574,4.10399E-05,0.007008093,,,,,,,,
1.20E-01,7.26E-02,1.25E-01,,0.097331859,0.054655882,0.099776913,,0.00049427,0.000322142,0.000616499,,,,,,,,
1.28E-01,7.71E-02,1.33E-01,,0.110896128,0.095126359,0.099377355,,0.000294015,0.000325422,0.001161615,,,,,,,,
4.47E-02,2.83E-02,4.47E-02,,0.100953604,0.066228187,0.099338936,,0.003161629,0.001437915,0.002982504,,,,,,,,
3.02E-02,1.75E-02,3.13E-02,,0.103996114,0.075299973,0.099251852,,0.005447528,0.003338906,0.004619619,,,,,,,,
8.74E-03,9.71E-03,8.49E-03,,0.091815913,0.040565283,0.098916326,,0.006901574,0.000952336,0.008176086,,,,,,,,
9.13E-02,5.47E-02,9.17E-02,,0.093484517,0.045441887,0.098911203,,4.7588E-06,8.58725E-05,5.25269E-05,,,,,,,,
8.24E-02,5.74E-02,8.25E-02,,0.105309047,0.081243149,0.098337478,,0.000525562,0.000567373,0.000250199,,,,,,,,
1.35E-01,8.63E-02,1.30E-01,,0.110851415,0.098936391,0.097674109,,0.000563031,0.000159877,0.001066105,,,,,,,,
6.94E-02,4.08E-02,6.96E-02,,0.099181347,0.06530975,0.097502504,,0.000888966,0.000600957,0.000777217,,,,,,,,
4.86E-02,3.00E-02,5.04E-02,,0.104703391,0.081438687,0.097489697,,0.003145497,0.002648777,0.002216228,,,,,,,,
7.86E-02,5.04E-02,7.86E-02,,0.108825108,0.093692413,0.097387246,,0.000914001,0.001871194,0.000354333,,,,,,,,
5.99E-02,3.80E-02,5.79E-02,,0.117434374,0.119669363,0.097008178,,0.003311423,0.006667999,0.001528271,,,,,,,,
3.08E-02,2.36E-02,3.05E-02,,0.097100165,0.060433147,0.096987688,,0.004393916,0.001358827,0.004419401,,,,,,,,
4.92E-01,3.22E-01,4.99E-01,,0.094925492,0.054140373,0.096967198,,0.157850397,0.071911337,0.161896723,,,,,,,,
7.99E-02,5.14E-02,8.08E-02,,0.109510028,0.096684739,0.096956953,,0.000874144,0.002048503,0.000262439,,,,,,,,
1.48E-02,1.30E-02,1.52E-02,,0.092025251,0.045755933,0.096936463,,0.005960446,0.001073498,0.006687238,,,,,,,,
2.17E-01,1.17E-01,2.21E-01,,0.093277212,0.049767428,0.096780225,,0.015418554,0.004562394,0.015526228,,,,,,,,
1.07E-01,6.58E-02,1.08E-01,,0.094277155,0.052771605,0.096741806,,0.000151332,0.000169968,0.000120783,,,,,,,,
1.95E-02,1.89E-02,1.90E-02,,0.104683067,0.08318668,0.096708509,,0.007263342,0.004128192,0.006034377,,,,,,,,
1.68E-01,8.32E-02,1.63E-01,,0.092090288,0.04757503,0.096232113,,0.005718069,0.001269802,0.004420977,,,,,,,,
5.23E-02,3.89E-02,5.03E-02,,0.10414448,0.082931888,0.096139907,,0.002689878,0.00194131,0.002105005,,,,,,,,
7.71E-02,4.66E-02,7.48E-02,,0.089836351,0.041412615,0.096055385,,0.000161056,2.73576E-05,0.000452921,,,,,,,,
5.24E-02,3.69E-02,5.28E-02,,0.107471526,0.093277635,0.095860728,,0.003030524,0.003173074,0.001850878,,,,,,,,
2.79E-02,1.93E-02,2.78E-02,,0.093289406,0.052647172,0.095550814,,0.004269882,0.001114225,0.004588711,,,,,,,,
1.68E-02,9.68E-03,1.66E-02,,0.102236052,0.079121856,0.09538177,,0.007303822,0.004822113,0.006204628,,,,,,,,
3.40E-01,2.07E-01,3.35E-01,,0.091700066,0.048878618,0.095176869,,0.061547041,0.02501012,0.057565623,,,,,,,,
1.57E-02,1.13E-02,1.55E-02,,0.090098531,0.044256807,0.095156378,,0.00553868,0.001088538,0.006339837,,,,,,,,
4.33E-02,2.89E-02,4.35E-02,,0.088427894,0.040037923,0.094874639,,0.002038604,0.000124808,0.00264062,,,,,,,,
4.46E-02,2.97E-02,4.30E-02,,0.090935882,0.048037212,0.094577531,,0.002144495,0.000334602,0.002661465,,,,,,,,
9.44E-02,5.82E-02,9.17E-02,,0.106827254,0.094492341,0.094523744,,0.000153884,0.001316364,7.90876E-06,,,,,,,,
8.04E-02,8.88E-02,7.93E-02,,0.094480395,0.058708856,0.094431538,,0.00019942,0.000904906,0.000230233,,,,,,,,
5.81E-02,3.55E-02,6.03E-02,,0.102965685,0.083672562,0.09433421,,0.002014445,0.002318337,0.001158162,,,,,,,,
1.24E-01,6.18E-02,1.25E-01,,0.10188851,0.080988357,0.094136992,,0.00047475,0.000368794,0.000958334,,,,,,,,
5.01E-02,3.26E-02,5.02E-02,,0.103847749,0.087601102,0.093747679,,0.002892051,0.003022144,0.001899581,,,,,,,,
7.91E-02,3.51E-02,7.94E-02,,0.095964051,0.065179391,0.093504358,,0.000284115,0.000904071,0.000198327,,,,,,,,
8.48E-02,4.79E-02,8.21E-02,,0.107983692,0.100394039,0.093430081,,0.000538158,0.002756667,0.000128183,,,,,,,,
2.02E-02,1.48E-02,1.92E-02,,0.104912729,0.091446686,0.09342752,,0.007181218,0.005877947,0.005504218,,,,,,,,
4.76E-03,4.07E-03,4.83E-03,,0.098407001,0.073528279,0.092974175,,0.00876952,0.004823989,0.007769671,,,,,,,,
5.30E-02,3.95E-02,5.09E-02,,0.112658223,0.115486031,0.092797447,,0.003562662,0.005772346,0.001753352,,,,,,,,
9.41E-02,6.66E-02,9.13E-02,,0.088232784,0.044274583,0.092797447,,3.4876E-05,0.000497109,2.31782E-06,,,,,,,,
7.52E-02,4.17E-02,7.55E-02,,0.095539278,0.065795633,0.09270268,,0.000413151,0.000580504,0.000295545,,,,,,,,
2.79E-01,1.53E-01,2.82E-01,,0.098124497,0.073634936,0.092572055,,0.0325522,0.006343843,0.035697883,,,,,,,,
8.83E-02,6.48E-02,8.55E-02,,0.086017462,0.038758036,0.092390205,,5.33021E-06,0.000676835,4.80412E-05,,,,,,,,
6.17E-02,3.64E-02,6.18E-02,,0.097965969,0.0738364,0.092285193,,0.001318778,0.001401906,0.000931918,,,,,,,,
7.16E-02,5.00E-02,7.23E-02,,0.09102734,0.053613012,0.092282631,,0.000377625,1.33236E-05,0.000397503,,,,,,,,
2.91E-01,1.18E-01,2.90E-01,,0.087850691,0.045394483,0.091831847,,0.041236232,0.005238931,0.039329978,,,,,,,,
1.79E-01,1.12E-01,1.82E-01,,0.086745063,0.042289574,0.091780622,,0.008540724,0.004815542,0.008098393,,,,,,,,
4.00E-02,3.85E-02,3.95E-02,,0.097835896,0.075649572,0.091337522,,0.003346566,0.001380147,0.002682745,,,,,,,,
1.12E-01,6.26E-02,1.13E-01,,0.084873219,0.037987734,0.091281174,,0.000738795,0.000607788,0.000460385,,,,,,,,
2.82E-02,1.70E-02,2.79E-02,,0.087718585,0.04660919,0.091140304,,0.003548094,0.000876594,0.00400525,,,,,,,,
1.21E-01,7.56E-02,1.18E-01,,0.101183266,0.085947916,0.091104446,,0.000383798,0.000107494,0.000702844,,,,,,,,
9.88E-02,5.66E-02,9.93E-02,,0.092649199,0.061316031,0.090996873,,3.72385E-05,2.22639E-05,6.83336E-05,,,,,,,,
8.33E-02,5.14E-02,8.41E-02,,0.092389051,0.061487868,0.090594753,,8.22431E-05,0.00010152,4.25728E-05,,,,,,,,
4.57E-02,4.13E-02,4.68E-02,,0.09193176,0.06040352,0.09048718,,0.002134542,0.000365363,0.001906193,,,,,,,,
4.87E-01,2.95E-01,4.92E-01,,0.095086052,0.071205522,0.089793075,,0.153512099,0.05029374,0.162048824,,,,,,,,
2.75E-02,1.87E-02,2.73E-02,,0.098638695,0.082653394,0.089321801,,0.005066671,0.004093213,0.003843548,,,,,,,,
3.01E-02,2.13E-02,3.02E-02,,0.093736535,0.068444286,0.089285943,,0.004047614,0.002226625,0.003492174,,,,,,,,
5.66E-02,4.06E-02,5.66E-02,,0.095573829,0.074316357,0.089063112,,0.001516949,0.001136951,0.0010523,,,,,,,,
1.02E-01,5.82E-02,1.03E-01,,0.095533181,0.074500044,0.088932487,,4.61673E-05,0.000264069,0.000197146,,,,,,,,
1.56E-01,8.66E-02,1.57E-01,,0.096659133,0.077836044,0.088909436,,0.003520405,7.76062E-05,0.004679266,,,,,,,,
2.14E-02,1.38E-02,2.21E-02,,0.098965913,0.084982076,0.088727586,,0.006009861,0.005064746,0.004437776,,,,,,,,
1.34E-01,8.09E-02,1.36E-01,,0.092063866,0.065327526,0.088525245,,0.00179092,0.000243996,0.002216473,,,,,,,,
2.04E-01,1.14E-01,2.06E-01,,0.103075435,0.097887595,0.088328027,,0.010142786,0.000267544,0.013849359,,,,,,,,
5.36E-02,3.64E-02,5.17E-02,,0.09054566,0.061884869,0.088100074,,0.0013614,0.000649323,0.001322069,,,,,,,,
4.34E-02,2.83E-02,4.34E-02,,0.092947962,0.069510858,0.08783114,,0.002450436,0.001694539,0.00197203,,,,,,,,
6.06E-02,5.02E-02,5.81E-02,,0.081407969,0.040126804,0.085989586,,0.000433779,0.000101686,0.000776915,,,,,,,,
7.05E-02,4.88E-02,7.12E-02,,0.093090231,0.075062957,0.085610518,,0.000510768,0.000688728,0.000207754,,,,,,,,
5.25E-03,3.33E-03,5.15E-03,,0.089155495,0.064065416,0.085405616,,0.007039427,0.003688726,0.006440994,,,,,,,,
1.53E-01,8.99E-02,1.49E-01,,0.092702041,0.074411163,0.085403055,,0.003612715,0.00024099,0.00406392,,,,,,,,
4.48E-02,2.85E-02,4.32E-02,,0.104530636,0.10900957,0.08535439,,0.003571515,0.006478296,0.001779279,,,,,,,,
1.71E-01,1.09E-01,1.79E-01,,0.081596982,0.042514739,0.085195592,,0.008000952,0.004484619,0.008793876,,,,,,,,
1.18E-01,7.47E-02,1.19E-01,,0.087306007,0.059283619,0.085141805,,0.000931733,0.000238627,0.001137811,,,,,,,,
7.74E-02,4.65E-02,7.81E-02,,0.095614477,0.084211774,0.084837013,,0.000329969,0.001422417,4.52329E-05,,,,,,,,
1.84E-01,1.05E-01,1.86E-01,,0.089122977,0.065286049,0.084837013,,0.009084213,0.001574225,0.010272439,,,,,,,,
9.81E-02,4.80E-02,1.02E-01,,0.089627013,0.066785175,0.084824207,,7.13593E-05,0.000351035,0.000279901,,,,,,,,
1.61E-01,9.39E-02,1.64E-01,,0.090318031,0.069190887,0.084655163,,0.004981835,0.000609365,0.00632032,,,,,,,,
1.36E-01,8.41E-02,1.38E-01,,0.10105116,0.100595503,0.084606499,,0.00123568,0.000271456,0.002861983,,,,,,,,
7.58E-02,4.17E-02,7.60E-02,,0.08308267,0.048819364,0.084342688,,5.29834E-05,5.10952E-05,6.93598E-05,,,,,,,,
4.58E-02,3.43E-02,4.40E-02,,0.093212175,0.078440435,0.084304269,,0.00224611,0.001948725,0.001626296,,,,,,,,
1.42E-01,8.19E-02,1.43E-01,,0.08570244,0.056611264,0.084276095,,0.003156713,0.000641988,0.003473803,,,,,,,,
9.29E-02,5.97E-02,9.41E-02,,0.09204151,0.076461352,0.083684441,,8.06379E-07,0.000280931,0.000107509,,,,,,,,
2.37E-02,1.56E-02,2.27E-02,,0.088220589,0.066163008,0.08332074,,0.004166294,0.002561659,0.003678306,,,,,,,,
5.81E-02,4.94E-02,5.78E-02,,0.08670848,0.061784138,0.083307934,,0.0008161,0.000153913,0.000650482,,,,,,,,
4.34E-02,3.13E-02,4.32E-02,,0.088543741,0.068142091,0.082872518,,0.002036724,0.001359139,0.001576192,,,,,,,,
5.76E-02,3.58E-02,5.77E-02,,0.079021926,0.040630462,0.082764944,,0.000459063,2.34511E-05,0.000627014,,,,,,,,
1.75E-01,1.11E-01,1.77E-01,,0.09458608,0.086232335,0.082667616,,0.006492066,0.000604592,0.008934896,,,,,,,,
1.29E-01,7.64E-02,1.35E-01,,0.085734958,0.061067164,0.082390999,,0.001913229,0.000235107,0.002760726,,,,,,,,
2.48E-02,2.15E-02,2.35E-02,,0.101441381,0.106977158,0.082339773,,0.005875382,0.007302188,0.003458481,,,,,,,,
9.15E-02,5.39E-02,9.20E-02,,0.087665743,0.067116997,0.082209148,,1.46497E-05,0.000175814,9.6001E-05,,,,,,,,
4.90E-02,3.34E-02,4.73E-02,,0.093100393,0.083405919,0.082017053,,0.001941293,0.002497442,0.001208666,,,,,,,,
2.20E-01,1.26E-01,2.23E-01,,0.086054046,0.063129203,0.081901796,,0.017977208,0.003893681,0.019789804,,,,,,,,
1.05E-01,5.70E-02,1.05E-01,,0.089094523,0.073297188,0.081338316,,0.000246189,0.000264541,0.000569581,,,,,,,,
6.57E-02,5.04E-02,6.57E-02,,0.084865089,0.061653779,0.081041208,,0.000367465,0.000126476,0.000234579,,,,,,,,
1.43E-01,8.37E-02,1.44E-01,,0.082995277,0.056569786,0.080882409,,0.003552192,0.000734293,0.003972423,,,,,,,,
6.12E-02,4.10E-02,6.12E-02,,0.080452738,0.049797055,0.080605792,,0.000371615,7.70924E-05,0.000376274,,,,,,,,
2.03E-02,1.40E-02,2.09E-02,,0.084808182,0.06470536,0.079650438,,0.004163544,0.002572393,0.003449115,,,,,,,,
5.20E-02,2.88E-02,5.20E-02,,0.079460925,0.049957041,0.079286737,,0.000754774,0.000449462,0.000745877,,,,,,,,
1.75E-01,1.11E-01,1.77E-01,,0.099835782,0.10939472,0.079271369,,0.005673653,2.03364E-06,0.009588488,,,,,,,,
1.14E-01,6.99E-02,1.11E-01,,0.082607087,0.059982816,0.078917914,,0.000967606,9.81768E-05,0.001006008,,,,,,,,
1.68E-02,1.30E-02,1.67E-02,,0.075068899,0.038159571,0.078851321,,0.003391475,0.000631244,0.003867667,,,,,,,,
5.55E-02,3.54E-02,5.35E-02,,0.096441666,0.100571801,0.078807779,,0.001678758,0.004245303,0.000639747,,,,,,,,
4.63E-02,2.61E-02,4.86E-02,,0.080830766,0.05505881,0.078807779,,0.001193727,0.000839924,0.000910877,,,,,,,,
6.02E-02,3.77E-02,5.82E-02,,0.07472339,0.03763221,0.078643858,,0.000209736,3.40313E-09,0.000418837,,,,,,,,
3.46E-01,2.21E-01,3.52E-01,,0.087616965,0.075323675,0.078600316,,0.066809244,0.021337311,0.074686338,,,,,,,,
3.72E-01,2.12E-01,3.77E-01,,0.086907656,0.073960833,0.078295525,,0.081359763,0.019119157,0.089033483,,,,,,,,
7.39E-02,4.97E-02,7.70E-02,,0.080513711,0.055698753,0.078131603,,4.32681E-05,3.63668E-05,1.35326E-06,,,,,,,,
4.39E-02,2.86E-02,4.23E-02,,0.08196688,0.060012443,0.078098307,,0.001448477,0.000987547,0.001280326,,,,,,,,
3.02E-02,1.91E-02,2.91E-02,,0.081247409,0.058418511,0.077880599,,0.002602172,0.001545277,0.002383804,,,,,,,,
4.41E-02,2.61E-02,4.41E-02,,0.083265587,0.064551299,0.077773025,,0.0015306,0.001474764,0.001131746,,,,,,,,
4.38E-02,5.12E-02,4.29E-02,,0.079332883,0.053121204,0.077757658,,0.00126425,3.77054E-06,0.001217415,,,,,,,,
5.51E-02,5.58E-02,5.25E-02,,0.081363256,0.059348799,0.077624471,,0.00068946,1.2845E-05,0.000632836,,,,,,,,
2.35E-02,1.70E-02,2.25E-02,,0.090744836,0.087482594,0.077286384,,0.004516826,0.004971943,0.00299947,,,,,,,,
7.01E-02,4.07E-02,7.04E-02,,0.082129472,0.063235861,0.076909877,,0.000143842,0.000508062,4.25789E-05,,,,,,,,
1.64E-01,8.36E-02,1.60E-01,,0.080383637,0.058288152,0.076848406,,0.007052973,0.000642519,0.006832631,,,,,,,,
5.30E-02,3.95E-02,5.09E-02,,0.093340216,0.096311439,0.076740833,,0.00162974,0.003226395,0.000666488,,,,,,,,
1.80E-01,1.04E-01,1.82E-01,,0.079369467,0.056143158,0.076497512,,0.010178007,0.002309979,0.011171431,,,,,,,,
1.29E-02,9.08E-03,1.23E-02,,0.078306519,0.054756614,0.075757304,,0.00427571,0.00208646,0.004025445,,,,,,,,
8.53E-03,1.23E-02,8.65E-03,,0.08159495,0.064474269,0.075700956,,0.005338041,0.002724095,0.00449637,,,,,,,,
9.90E-02,5.84E-02,9.96E-02,,0.081176275,0.06337807,0.075647169,,0.000316289,2.48214E-05,0.000573048,,,,,,,,
1.49E-01,8.68E-02,1.50E-01,,0.075174584,0.045898142,0.075639486,,0.005466085,0.001675853,0.005603559,,,,,,,,
3.03E-01,1.73E-01,3.06E-01,,0.076139976,0.049091933,0.075475564,,0.051401574,0.01545098,0.053332909,,,,,,,,
5.67E-02,3.82E-02,5.89E-02,,0.068386352,0.026996119,0.075255295,,0.000137455,0.000125937,0.00026616,,,,,,,,
1.46E-02,9.97E-03,1.45E-02,,0.079292235,0.059248067,0.075058077,,0.004189579,0.002428277,0.003665956,,,,,,,,
7.37E-03,7.91E-03,7.21E-03,,0.092049639,0.096749919,0.074924891,,0.007170533,0.007892869,0.004585972,,,,,,,,
4.46E-02,3.31E-02,4.44E-02,,0.082204671,0.068420585,0.074763531,,0.001411121,0.001244335,0.000924311,,,,,,,,
4.74E-02,2.87E-02,4.56E-02,,0.081533978,0.067389565,0.074363972,,0.001165112,0.001499335,0.000825674,,,,,,,,
1.57E-01,8.58E-02,1.58E-01,,0.080891738,0.065623796,0.074317869,,0.005727527,0.000406128,0.006997616,,,,,,,,
2.62E-02,4.02E-02,2.54E-02,,0.077131789,0.054857346,0.074233347,,0.002595734,0.00021342,0.002388744,,,,,,,,
8.68E-03,6.40E-03,8.52E-03,,0.074670547,0.047865375,0.074153948,,0.004354738,0.001719287,0.004308092,,,,,,,,
4.77E-02,3.03E-02,4.80E-02,,0.077845163,0.057974106,0.073785125,,0.000908651,0.000763488,0.000666259,,,,,,,,
2.68E-02,2.01E-02,2.56E-02,,0.083210712,0.073818624,0.073698041,,0.003182696,0.002890239,0.002315279,,,,,,,,
7.41E-02,5.17E-02,7.49E-02,,0.083989123,0.07636062,0.073580223,,9.838E-05,0.000606004,1.61946E-06,,,,,,,,
1.25E-02,8.66E-03,1.28E-02,,0.077026104,0.056433502,0.073418863,,0.004166467,0.002281904,0.003671569,,,,,,,,
1.06E-01,5.72E-02,1.06E-01,,0.08653979,0.084211774,0.073400934,,0.000378298,0.000726965,0.00109236,,,,,,,,
2.23E-01,1.19E-01,2.25E-01,,0.084052127,0.076988712,0.073388127,,0.019254905,0.001792595,0.022995734,,,,,,,,
8.83E-02,6.48E-02,8.55E-02,,0.08744421,0.087085592,0.073298483,,7.77882E-07,0.000497803,0.000147879,,,,,,,,
1.03E-01,6.05E-02,1.04E-01,,0.071938995,0.0422955,0.073119194,,0.0009862,0.00033314,0.000953293,,,,,,,,
5.97E-02,4.45E-02,5.74E-02,,0.070390303,0.037857376,0.073085897,,0.000114872,4.46891E-05,0.000244789,,,,,,,,
9.81E-02,6.04E-02,9.54E-02,,0.077637858,0.059117708,0.073029549,,0.000419452,1.7066E-06,0.00050083,,,,,,,,
7.17E-02,4.57E-02,7.19E-02,,0.074060826,0.048908245,0.072934782,,5.79307E-06,1.00716E-05,1.01825E-06,,,,,,,,
1.16E-02,1.21E-02,1.18E-02,,0.076091198,0.055035108,0.072845138,,0.004153427,0.001840671,0.003722336,,,,,,,,
6.24E-02,3.96E-02,6.26E-02,,0.076426545,0.057197879,0.072332883,,0.000197376,0.000309963,9.54293E-05,,,,,,,,
4.05E-02,2.73E-02,3.90E-02,,0.079568642,0.067478446,0.071848803,,0.001525683,0.001615932,0.001077826,,,,,,,,
3.84E-01,2.19E-01,3.88E-01,,0.07664198,0.059194738,0.07174123,,0.094296935,0.025621234,0.100080193,,,,,,,,
1.50E-02,7.99E-02,1.38E-02,,0.075784305,0.056753474,0.071715617,,0.003700773,0.000534847,0.003358132,,,,,,,,
1.11E-01,6.65E-02,1.08E-01,,0.081934361,0.074908897,0.071618289,,0.000824297,7.15224E-05,0.001289123,,,,,,,,
1.19E-01,6.91E-02,1.20E-01,,0.076091198,0.057926703,0.071595237,,0.001861269,0.000124392,0.002352622,,,,,,,,
1.75E-01,1.11E-01,1.77E-01,,0.083424114,0.079690694,0.071428754,,0.00841537,0.000969082,0.011185906,,,,,,,,
1.64E-01,7.83E-02,1.66E-01,,0.077274058,0.061920422,0.0713596,,0.007504664,0.000268534,0.008998899,,,,,,,,
1.01E-01,5.89E-02,1.02E-01,,0.075062801,0.055704678,0.07125971,,0.000676354,1.01869E-05,0.000931358,,,,,,,,
1.33E-02,1.27E-02,1.35E-02,,0.068201403,0.035937546,0.07115726,,0.00301406,0.000539678,0.003319958,,,,,,,,
1.56E-01,9.73E-02,1.58E-01,,0.077221215,0.06241223,0.071080421,,0.00624574,0.001219671,0.007640563,,,,,,,,
7.26E-02,4.96E-02,7.33E-02,,0.07210362,0.047711315,0.070985654,,2.14501E-07,3.74467E-06,5.32925E-06,,,,,,,,
2.61E-02,1.45E-02,2.64E-02,,0.085204501,0.086410097,0.070767946,,0.003496659,0.005174463,0.001968117,,,,,,,,
4.58E-02,2.51E-02,4.58E-02,,0.076597267,0.061476017,0.070698792,,0.000950762,0.001324754,0.000619597,,,,,,,,
3.62E-01,2.18E-01,3.66E-01,,0.07327835,0.051959826,0.070629638,,0.083222637,0.027407689,0.087395985,,,,,,,,
1.64E-01,9.24E-02,1.66E-01,,0.073953108,0.054175925,0.070522064,,0.008103866,0.001460299,0.009022705,,,,,,,,
9.07E-02,6.31E-02,8.80E-02,,0.065697481,0.030112879,0.070519503,,0.000626276,0.001086919,0.000304783,,,,,,,,
2.26E-02,1.31E-02,2.24E-02,,0.067451446,0.035291678,0.070491329,,0.002016069,0.000493751,0.002310038,,,,,,,,
6.36E-02,3.81E-02,6.37E-02,,0.072046713,0.048866767,0.070414491,,7.17372E-05,0.000115323,4.48614E-05,,,,,,,,
2.15E-02,1.47E-02,2.22E-02,,0.066234035,0.031931976,0.070409368,,0.002003085,0.000295645,0.002326402,,,,,,,,
3.58E-02,3.20E-02,3.41E-02,,0.069485883,0.041732587,0.070271059,,0.001135965,9.49681E-05,0.001307249,,,,,,,,
2.17E-02,1.29E-02,2.15E-02,,0.081275862,0.076532456,0.070086648,,0.003551825,0.004043075,0.002357712,,,,,,,,
2.63E-02,1.60E-02,2.71E-02,,0.070934987,0.046632892,0.069979074,,0.001994757,0.000935552,0.001838837,,,,,,,,
1.25E-01,7.13E-02,1.26E-01,,0.07190038,0.049530412,0.069943217,,0.002869742,0.000473797,0.003193128,,,,,,,,
3.36E-02,2.24E-02,3.34E-02,,0.075316852,0.059834681,0.069794663,,0.001741262,0.001400943,0.001322698,,,,,,,,
2.28E-01,1.29E-01,2.30E-01,,0.073272253,0.054045566,0.069720386,,0.023831629,0.005612282,0.025684493,,,,,,,,
1.94E-01,1.11E-01,1.96E-01,,0.07466445,0.058436287,0.069576955,,0.014178073,0.002767418,0.015912617,,,,,,,,
4.04E-02,2.55E-02,4.04E-02,,0.087616965,0.096495126,0.069448891,,0.00223036,0.005040115,0.000844558,,,,,,,,
1.48E-01,8.82E-02,1.49E-01,,0.077099271,0.065860812,0.069436085,,0.004992552,0.000498657,0.006359407,,,,,,,,
7.34E-02,4.27E-02,7.09E-02,,0.073719382,0.056095754,0.069397666,,1.11592E-07,0.000180208,2.2616E-06,,,,,,,,
5.46E-02,3.57E-02,5.27E-02,,0.087822238,0.097561698,0.069246551,,0.001105453,0.00382546,0.000273911,,,,,,,,
9.66E-02,5.34E-02,9.71E-02,,0.072711309,0.053974462,0.06904421,,0.000572558,3.68273E-07,0.000789502,,,,,,,,
1.60E-02,2.22E-02,1.57E-02,,0.082952596,0.084004385,0.068969933,,0.004481923,0.003822949,0.002841558,,,,,,,,
7.43E-02,4.24E-02,7.46E-02,,0.072782443,0.054495897,0.068908463,,2.36214E-06,0.000146618,3.22515E-05,,,,,,,,
7.91E-03,9.87E-03,7.72E-03,,0.074747779,0.060379818,0.06884187,,0.004467487,0.002550966,0.003736193,,,,,,,,
3.45E-02,2.34E-02,3.47E-02,,0.077631761,0.068894617,0.068795767,,0.001857405,0.002071832,0.001165058,,,,,,,,
1.83E-01,1.05E-01,1.86E-01,,0.077778094,0.069344947,0.068785522,,0.011010672,0.001244044,0.013698391,,,,,,,,
2.40E-02,1.81E-02,2.50E-02,,0.066248262,0.035854591,0.068731735,,0.001784952,0.000314405,0.001914899,,,,,,,,
2.97E-02,1.67E-02,2.84E-02,,0.074046599,0.058602198,0.068726612,,0.001963626,0.00175656,0.001625603,,,,,,,,
1.29E-01,8.10E-02,1.30E-01,,0.074270163,0.05959174,0.06858062,,0.002978853,0.000457804,0.003780856,,,,,,,,
6.49E-02,4.36E-02,6.56E-02,,0.081775834,0.081894943,0.06839877,,0.000283558,0.001466255,7.76462E-06,,,,,,,,
2.50E-01,1.36E-01,2.52E-01,,0.070808978,0.050259236,0.068252777,,0.032022413,0.007355237,0.033914978,,,,,,,,
1.46E-02,9.96E-03,1.39E-02,,0.077572821,0.070055995,0.068219481,,0.003963458,0.00361108,0.002946223,,,,,,,,
5.22E-02,3.18E-02,5.23E-02,,0.070349655,0.049086007,0.068181061,,0.000327887,0.000300287,0.000253685,,,,,,,,
8.53E-02,7.02E-02,8.21E-02,,0.070077313,0.048327556,0.068165694,,0.000231463,0.000476729,0.000195489,,,,,,,,
1.97E-01,1.07E-01,1.99E-01,,0.070676872,0.050229609,0.068099101,,0.016012982,0.003182814,0.017158406,,,,,,,,
5.11E-02,3.21E-02,5.31E-02,,0.068811125,0.045258199,0.06789676,,0.000313432,0.000172403,0.000220193,,,,,,,,
7.72E-02,5.35E-02,7.48E-02,,0.066315332,0.03866323,0.067602214,,0.000119562,0.000219526,5.19484E-05,,,,,,,,
3.56E-02,4.01E-02,3.36E-02,,0.069548887,0.048096465,0.067599653,,0.001153279,6.41931E-05,0.001155167,,,,,,,,
1.17E-01,7.45E-02,1.19E-01,,0.074796556,0.06381655,0.067417802,,0.00180945,0.000114544,0.002636905,,,,,,,,
5.02E-02,2.84E-02,4.81E-02,,0.083279813,0.088726928,0.067340964,,0.00109155,0.003644924,0.000369328,,,,,,,,
3.49E-01,2.10E-01,3.54E-01,,0.06992285,0.050703641,0.066943967,,0.077950261,0.025224727,0.082187945,,,,,,,,
7.78E-03,5.25E-03,7.96E-03,,0.069307031,0.048967499,0.066918354,,0.003785834,0.001911155,0.00347556,,,,,,,,
3.23E-01,1.80E-01,3.27E-01,,0.072333282,0.05789115,0.066874813,,0.063040523,0.014860824,0.067591032,,,,,,,,
4.23E-02,2.81E-02,4.22E-02,,0.074924598,0.066642965,0.066357436,,0.00106438,0.001486882,0.000582111,,,,,,,,
